Timestamp,Object,Confidence,Bounding Box
2025-03-06 03:22:43.085998,person,0.85,"(0, 408, 983, 1070)"
2025-03-06 03:22:43.086238,person,0.53,"(968, 3, 1918, 1052)"
2025-03-06 03:22:43.153800,person,0.81,"(0, 409, 981, 1070)"
2025-03-06 03:22:43.153991,person,0.52,"(973, 2, 1919, 890)"
2025-03-06 03:22:43.223151,person,0.80,"(0, 409, 978, 1070)"
2025-03-06 03:22:43.223449,person,0.63,"(958, 1, 1919, 1040)"
2025-03-06 03:22:43.288341,person,0.81,"(0, 409, 981, 1070)"
2025-03-06 03:22:43.288568,person,0.52,"(968, 2, 1920, 939)"
2025-03-06 03:22:43.374456,person,0.85,"(0, 409, 982, 1070)"
2025-03-06 03:22:43.374765,person,0.55,"(969, 1, 1920, 906)"
2025-03-06 03:22:43.454888,person,0.83,"(1, 409, 978, 1070)"
2025-03-06 03:22:43.519419,person,0.86,"(1, 409, 977, 1070)"
2025-03-06 03:22:43.519660,person,0.53,"(989, 2, 1918, 1059)"
2025-03-06 03:22:43.590750,person,0.86,"(1, 409, 941, 1070)"
2025-03-06 03:22:43.591069,person,0.52,"(979, 2, 1918, 1058)"
2025-03-06 03:22:43.654755,person,0.89,"(1, 409, 963, 1071)"
2025-03-06 03:22:43.655007,person,0.56,"(1013, 3, 1918, 1060)"
2025-03-06 03:22:43.721590,person,0.88,"(1, 408, 976, 1070)"
2025-03-06 03:22:43.721788,person,0.62,"(1008, 1, 1919, 1059)"
2025-03-06 03:22:43.722023,cup,0.50,"(1850, 763, 1919, 919)"
2025-03-06 03:22:43.791605,person,0.88,"(1, 407, 983, 1069)"
2025-03-06 03:22:43.791979,person,0.58,"(963, 2, 1920, 1008)"
2025-03-06 03:22:43.857695,person,0.88,"(1, 407, 986, 1069)"
2025-03-06 03:22:43.928983,person,0.90,"(1, 407, 980, 1069)"
2025-03-06 03:22:43.929210,cell phone,0.71,"(1168, 11, 1584, 876)"
2025-03-06 03:22:43.986379,person,0.90,"(1, 408, 980, 1070)"
2025-03-06 03:22:44.056075,person,0.90,"(0, 409, 979, 1070)"
2025-03-06 03:22:44.056603,cell phone,0.62,"(1176, 11, 1612, 874)"
2025-03-06 03:22:44.130206,person,0.90,"(1, 410, 972, 1071)"
2025-03-06 03:22:44.196594,person,0.90,"(1, 410, 982, 1071)"
2025-03-06 03:22:44.263729,person,0.90,"(1, 410, 981, 1071)"
2025-03-06 03:22:44.263958,cell phone,0.59,"(1185, 7, 1650, 892)"
2025-03-06 03:22:44.326319,person,0.90,"(1, 410, 977, 1071)"
2025-03-06 03:22:44.326509,person,0.79,"(944, 2, 1916, 1069)"
2025-03-06 03:22:44.326625,clock,0.57,"(1216, 458, 1657, 889)"
2025-03-06 03:22:44.388481,person,0.90,"(1, 409, 982, 1071)"
2025-03-06 03:22:44.388751,clock,0.77,"(1222, 453, 1661, 888)"
2025-03-06 03:22:44.388939,person,0.52,"(971, 2, 1917, 1050)"
2025-03-06 03:22:44.454706,person,0.90,"(1, 409, 984, 1070)"
2025-03-06 03:22:44.455220,clock,0.60,"(1223, 448, 1661, 888)"
2025-03-06 03:22:44.526931,person,0.90,"(1, 409, 987, 1071)"
2025-03-06 03:22:44.527119,clock,0.82,"(1227, 448, 1666, 883)"
2025-03-06 03:22:44.592523,person,0.90,"(1, 409, 984, 1070)"
2025-03-06 03:22:44.592829,clock,0.74,"(1232, 443, 1700, 888)"
2025-03-06 03:22:44.656724,person,0.90,"(1, 409, 979, 1071)"
2025-03-06 03:22:44.656921,clock,0.79,"(1236, 448, 1703, 887)"
2025-03-06 03:22:44.721474,person,0.90,"(1, 409, 982, 1071)"
2025-03-06 03:22:44.721772,clock,0.80,"(1240, 436, 1707, 881)"
2025-03-06 03:22:44.790230,person,0.90,"(1, 410, 983, 1071)"
2025-03-06 03:22:44.790513,cell phone,0.71,"(1228, 9, 1714, 1027)"
2025-03-06 03:22:44.790749,clock,0.54,"(1245, 443, 1708, 894)"
2025-03-06 03:22:44.854157,person,0.90,"(1, 410, 977, 1070)"
2025-03-06 03:22:44.854455,clock,0.86,"(1249, 445, 1725, 880)"
2025-03-06 03:22:44.922539,person,0.91,"(1, 409, 983, 1070)"
2025-03-06 03:22:44.922784,cell phone,0.68,"(1235, 6, 1727, 1018)"
2025-03-06 03:22:44.993166,person,0.91,"(0, 409, 983, 1070)"
2025-03-06 03:22:44.993499,cell phone,0.67,"(1237, 5, 1723, 1025)"
2025-03-06 03:22:45.152483,person,0.90,"(0, 410, 974, 1070)"
2025-03-06 03:22:45.153033,cell phone,0.62,"(1237, 4, 1719, 1041)"
2025-03-06 03:22:45.222760,person,0.91,"(1, 410, 981, 1071)"
2025-03-06 03:22:45.287641,person,0.91,"(0, 409, 983, 1071)"
2025-03-06 03:22:45.357475,person,0.92,"(0, 409, 983, 1071)"
2025-03-06 03:22:45.357914,clock,0.57,"(1258, 415, 1732, 858)"
2025-03-06 03:22:45.426554,person,0.91,"(0, 409, 981, 1071)"
2025-03-06 03:22:45.426785,clock,0.52,"(1257, 414, 1729, 860)"
2025-03-06 03:22:45.493853,person,0.91,"(0, 410, 973, 1071)"
2025-03-06 03:22:45.494017,clock,0.57,"(1265, 409, 1750, 875)"
2025-03-06 03:22:45.554267,person,0.91,"(0, 409, 977, 1071)"
2025-03-06 03:22:45.554474,person,0.53,"(960, 0, 1918, 1017)"
2025-03-06 03:22:45.620325,person,0.91,"(0, 410, 973, 1071)"
2025-03-06 03:22:45.620664,person,0.54,"(959, 1, 1919, 1007)"
2025-03-06 03:22:45.620786,clock,0.51,"(1292, 394, 1798, 863)"
2025-03-06 03:22:45.684740,person,0.91,"(1, 409, 979, 1071)"
2025-03-06 03:22:45.684936,clock,0.77,"(1300, 412, 1815, 873)"
2025-03-06 03:22:45.754590,person,0.90,"(1, 409, 979, 1071)"
2025-03-06 03:22:45.819120,person,0.91,"(0, 409, 988, 1071)"
2025-03-06 03:22:45.819460,person,0.54,"(990, 0, 1911, 979)"
2025-03-06 03:22:45.885064,person,0.91,"(0, 410, 981, 1071)"
2025-03-06 03:22:45.885631,person,0.80,"(1030, 2, 1919, 1048)"
2025-03-06 03:22:45.951730,person,0.91,"(1, 409, 985, 1071)"
2025-03-06 03:22:45.951934,person,0.74,"(1096, 2, 1918, 1068)"
2025-03-06 03:22:46.019319,person,0.91,"(1, 409, 985, 1071)"
2025-03-06 03:22:46.084595,person,0.91,"(0, 409, 987, 1071)"
2025-03-06 03:22:46.084836,person,0.71,"(1093, 3, 1918, 1019)"
2025-03-06 03:22:47.360219,person,0.67,"(409, 10, 1914, 828)"
2025-03-06 03:22:47.427768,person,0.64,"(381, 8, 1910, 803)"
2025-03-06 03:22:47.491879,person,0.60,"(380, 9, 1911, 819)"
2025-03-06 03:22:47.492434,person,0.58,"(8, 101, 1840, 1045)"
2025-03-06 03:22:47.555539,person,0.53,"(325, 8, 1903, 859)"
2025-03-06 03:22:47.630748,person,0.69,"(374, 27, 1903, 1036)"
2025-03-06 03:22:47.692628,person,0.68,"(347, 32, 1900, 1035)"
2025-03-06 03:22:47.761946,person,0.70,"(347, 23, 1903, 1030)"
2025-03-06 03:22:47.762155,cell phone,0.62,"(274, 163, 660, 1069)"
2025-03-06 03:22:47.833151,person,0.66,"(262, 15, 1913, 1042)"
2025-03-06 03:22:47.892741,person,0.66,"(264, 15, 1920, 1045)"
2025-03-06 03:22:47.892918,cell phone,0.53,"(258, 165, 641, 1042)"
2025-03-06 03:22:47.957713,person,0.70,"(222, 16, 1920, 1046)"
2025-03-06 03:22:47.958206,cell phone,0.52,"(278, 159, 656, 1047)"
2025-03-06 03:22:48.033609,person,0.75,"(274, 17, 1920, 1029)"
2025-03-06 03:22:48.121158,person,0.65,"(313, 13, 1920, 1013)"
2025-03-06 03:22:48.198599,person,0.67,"(21, 77, 1854, 1037)"
2025-03-06 03:22:48.263790,person,0.70,"(398, 9, 1920, 979)"
2025-03-06 03:22:48.331144,person,0.74,"(487, 4, 1920, 975)"
2025-03-06 03:22:48.331371,person,0.54,"(4, 49, 1094, 1063)"
2025-03-06 03:22:48.398400,person,0.77,"(539, 5, 1920, 961)"
2025-03-06 03:22:48.463059,person,0.73,"(554, 3, 1920, 969)"
2025-03-06 03:22:48.528680,person,0.60,"(529, 4, 1920, 867)"
2025-03-06 03:22:48.594536,person,0.57,"(558, 3, 1920, 884)"
2025-03-06 03:22:48.664715,person,0.61,"(1, 19, 1166, 1069)"
2025-03-06 03:22:48.729442,person,0.54,"(537, 5, 1920, 795)"
2025-03-06 03:22:48.729860,person,0.53,"(2, 24, 1209, 1072)"
2025-03-06 03:22:48.800771,cell phone,0.69,"(508, 30, 920, 948)"
2025-03-06 03:22:48.801159,person,0.58,"(592, 4, 1920, 785)"
2025-03-06 03:22:48.801305,person,0.57,"(0, 45, 1081, 1062)"
2025-03-06 03:22:48.858867,person,0.63,"(1, 43, 1321, 1065)"
2025-03-06 03:22:48.859059,cell phone,0.50,"(506, 31, 928, 960)"
2025-03-06 03:22:48.929100,person,0.65,"(1, 42, 1456, 1063)"
2025-03-06 03:22:48.989998,person,0.68,"(3, 33, 1476, 1068)"
2025-03-06 03:22:48.990311,person,0.65,"(469, 0, 1868, 1041)"
2025-03-06 03:22:48.990460,person,0.52,"(0, 22, 949, 1063)"
2025-03-06 03:22:49.053567,cell phone,0.63,"(577, 17, 968, 933)"
2025-03-06 03:22:49.053906,person,0.58,"(683, 2, 1920, 762)"
2025-03-06 03:22:49.054062,person,0.53,"(2, 37, 1219, 1070)"
2025-03-06 03:22:49.117548,person,0.55,"(629, 3, 1920, 762)"
2025-03-06 03:22:49.117848,person,0.53,"(6, 24, 1584, 1080)"
2025-03-06 03:22:49.117995,person,0.51,"(0, 34, 1028, 1066)"
2025-03-06 03:22:49.185780,person,0.72,"(681, 2, 1920, 764)"
2025-03-06 03:22:49.186161,person,0.63,"(1, 43, 992, 1066)"
2025-03-06 03:22:49.186465,person,0.54,"(6, 35, 1400, 1080)"
2025-03-06 03:22:49.186621,cell phone,0.51,"(588, 17, 980, 939)"
2025-03-06 03:22:49.254978,person,0.72,"(657, 2, 1920, 761)"
2025-03-06 03:22:49.255296,person,0.61,"(1, 54, 986, 1066)"
2025-03-06 03:22:49.255522,cell phone,0.51,"(593, 20, 986, 944)"
2025-03-06 03:22:49.318759,person,0.66,"(1, 54, 1003, 1067)"
2025-03-06 03:22:49.318977,person,0.63,"(602, 2, 1920, 762)"
2025-03-06 03:22:49.386419,person,0.62,"(529, 0, 1892, 771)"
2025-03-06 03:22:49.386868,person,0.58,"(1, 55, 1011, 1067)"
2025-03-06 03:22:49.387028,cell phone,0.53,"(608, 20, 1004, 930)"
2025-03-06 03:22:49.451898,person,0.74,"(0, 53, 995, 1069)"
2025-03-06 03:22:49.452295,person,0.62,"(688, 2, 1920, 759)"
2025-03-06 03:22:49.518841,person,0.73,"(0, 47, 1024, 1067)"
2025-03-06 03:22:49.519026,person,0.60,"(546, 0, 1888, 782)"
2025-03-06 03:22:49.585690,person,0.74,"(0, 50, 1038, 1069)"
2025-03-06 03:22:49.586016,person,0.60,"(518, 0, 1887, 787)"
2025-03-06 03:22:49.651723,person,0.75,"(0, 49, 1135, 1068)"
2025-03-06 03:22:49.651990,person,0.62,"(533, 0, 1877, 829)"
2025-03-06 03:22:49.719453,person,0.69,"(1, 49, 1488, 1067)"
2025-03-06 03:22:49.719657,person,0.63,"(518, 0, 1882, 795)"
2025-03-06 03:22:49.786809,person,0.72,"(1, 50, 1496, 1068)"
2025-03-06 03:22:49.787188,person,0.60,"(528, 0, 1877, 865)"
2025-03-06 03:22:49.855416,person,0.77,"(0, 49, 1101, 1066)"
2025-03-06 03:22:49.855891,person,0.61,"(526, 0, 1874, 807)"
2025-03-06 03:22:49.918852,person,0.70,"(1, 51, 1588, 1068)"
2025-03-06 03:22:49.919090,person,0.62,"(530, 0, 1883, 948)"
2025-03-06 03:22:49.987928,person,0.70,"(1, 47, 1354, 1068)"
2025-03-06 03:22:49.988121,person,0.63,"(542, 1, 1882, 785)"
2025-03-06 03:22:50.052258,person,0.77,"(0, 40, 1107, 1068)"
2025-03-06 03:22:50.052529,person,0.61,"(562, 0, 1883, 790)"
2025-03-06 03:22:50.119517,person,0.63,"(544, 0, 1874, 777)"
2025-03-06 03:22:50.119865,person,0.52,"(1, 41, 1450, 1069)"
2025-03-06 03:22:50.185513,person,0.67,"(527, 1, 1884, 1021)"
2025-03-06 03:22:50.252648,person,0.66,"(529, 0, 1866, 917)"
2025-03-06 03:22:50.318653,person,0.67,"(538, 0, 1863, 859)"
2025-03-06 03:22:50.318853,person,0.52,"(0, 444, 794, 1068)"
2025-03-06 03:22:50.385476,person,0.66,"(538, 0, 1847, 1036)"
2025-03-06 03:22:50.452785,person,0.68,"(560, 0, 1843, 1036)"
2025-03-06 03:22:50.520616,person,0.67,"(546, 0, 1846, 970)"
2025-03-06 03:22:50.587657,person,0.65,"(563, 0, 1855, 938)"
2025-03-06 03:22:50.588005,person,0.50,"(0, 23, 1692, 1072)"
2025-03-06 03:22:50.655786,person,0.66,"(543, 0, 1857, 1041)"
2025-03-06 03:22:50.656061,person,0.51,"(551, 3, 1914, 755)"
2025-03-06 03:22:50.719324,person,0.67,"(558, 0, 1855, 1045)"
2025-03-06 03:22:50.789176,person,0.67,"(561, 0, 1873, 1045)"
2025-03-06 03:22:50.853664,person,0.66,"(557, 0, 1864, 1037)"
2025-03-06 03:22:50.853977,person,0.53,"(0, 436, 804, 1067)"
2025-03-06 03:22:50.920014,person,0.59,"(552, 0, 1854, 1043)"
2025-03-06 03:22:50.987491,person,0.62,"(554, 0, 1857, 1032)"
2025-03-06 03:22:51.058657,person,0.59,"(549, 0, 1859, 1032)"
2025-03-06 03:22:51.118050,person,0.59,"(573, 0, 1857, 1013)"
2025-03-06 03:22:52.370710,person,0.58,"(1, 55, 1447, 1074)"
2025-03-06 03:22:52.371011,person,0.55,"(1, 29, 993, 1068)"
2025-03-06 03:22:52.371260,cell phone,0.51,"(580, 43, 981, 983)"
2025-03-06 03:22:52.371489,person,0.50,"(185, 5, 1863, 1067)"
2025-03-06 03:22:52.426040,person,0.61,"(0, 35, 983, 1066)"
2025-03-06 03:22:52.426253,person,0.53,"(299, 6, 1860, 1060)"
2025-03-06 03:22:52.426498,person,0.52,"(3, 57, 1439, 1080)"
2025-03-06 03:22:52.493475,person,0.59,"(1, 29, 982, 1066)"
2025-03-06 03:22:52.493679,person,0.54,"(2, 53, 1382, 1077)"
2025-03-06 03:22:52.493876,person,0.53,"(435, 5, 1862, 1057)"
2025-03-06 03:22:52.556221,cell phone,0.70,"(590, 34, 975, 987)"
2025-03-06 03:22:52.556402,person,0.66,"(271, 4, 1879, 1061)"
2025-03-06 03:22:52.627665,person,0.51,"(619, 2, 1920, 765)"
2025-03-06 03:22:52.627950,person,0.51,"(1, 48, 1438, 1079)"
2025-03-06 03:22:52.689917,person,0.53,"(627, 2, 1920, 766)"
2025-03-06 03:22:52.690167,person,0.50,"(0, 67, 1286, 1065)"
2025-03-06 03:22:52.753650,person,0.70,"(710, 2, 1920, 766)"
2025-03-06 03:22:52.754170,clock,0.52,"(580, 588, 978, 952)"
2025-03-06 03:22:52.823550,person,0.68,"(1, 72, 1502, 1073)"
2025-03-06 03:22:52.824021,person,0.63,"(0, 60, 972, 1065)"
2025-03-06 03:22:52.824153,person,0.51,"(696, 1, 1920, 766)"
2025-03-06 03:22:52.889516,person,0.69,"(2, 54, 1494, 1072)"
2025-03-06 03:22:52.889923,person,0.63,"(1, 39, 1020, 1069)"
2025-03-06 03:22:52.890059,person,0.62,"(722, 1, 1920, 772)"
2025-03-06 03:22:52.958867,person,0.78,"(2, 0, 1351, 1075)"
2025-03-06 03:22:52.959072,person,0.61,"(417, 0, 1881, 776)"
2025-03-06 03:22:53.028455,person,0.79,"(0, 0, 1246, 1072)"
2025-03-06 03:22:53.028960,person,0.60,"(394, 0, 1880, 772)"
2025-03-06 03:22:53.029113,cell phone,0.55,"(584, 27, 989, 937)"
2025-03-06 03:22:53.087523,person,0.66,"(701, 4, 1920, 796)"
2025-03-06 03:22:53.087839,person,0.64,"(0, 0, 1294, 1073)"
2025-03-06 03:22:53.159323,person,0.69,"(1, 0, 1011, 1066)"
2025-03-06 03:22:53.159624,person,0.66,"(1, 0, 1615, 1080)"
2025-03-06 03:22:53.159763,person,0.65,"(171, 0, 1896, 796)"
2025-03-06 03:22:53.222552,person,0.69,"(1, 12, 1025, 1067)"
2025-03-06 03:22:53.222822,person,0.67,"(53, 0, 1885, 786)"
2025-03-06 03:22:53.223083,cell phone,0.65,"(617, 20, 1009, 922)"
2025-03-06 03:22:53.223233,person,0.58,"(1, 1, 1641, 1080)"
2025-03-06 03:22:53.287002,person,0.64,"(7, 0, 1877, 780)"
2025-03-06 03:22:53.287247,person,0.59,"(0, 11, 1244, 1075)"
2025-03-06 03:22:53.287453,cell phone,0.55,"(612, 14, 1018, 911)"
2025-03-06 03:22:53.354185,person,0.74,"(0, 3, 1025, 1067)"
2025-03-06 03:22:53.354446,person,0.61,"(3, 2, 1895, 1064)"
2025-03-06 03:22:53.420150,person,0.70,"(9, 0, 1895, 1053)"
2025-03-06 03:22:53.420459,person,0.55,"(1, 10, 1102, 1065)"
2025-03-06 03:22:53.487424,person,0.72,"(0, 0, 1899, 1077)"
2025-03-06 03:22:53.553251,person,0.73,"(7, 18, 1895, 1075)"
2025-03-06 03:22:53.553468,clock,0.50,"(616, 552, 987, 910)"
2025-03-06 03:22:53.624590,person,0.78,"(2, 21, 1900, 1076)"
2025-03-06 03:22:53.687546,person,0.80,"(11, 10, 1891, 1070)"
2025-03-06 03:22:53.755376,person,0.81,"(3, 0, 1885, 1066)"
2025-03-06 03:22:53.823820,person,0.80,"(12, 0, 1880, 1041)"
2025-03-06 03:22:53.888723,person,0.78,"(3, 0, 1884, 1065)"
2025-03-06 03:22:53.952429,person,0.81,"(10, 0, 1879, 1065)"
2025-03-06 03:22:54.050542,person,0.78,"(10, 0, 1881, 1063)"
2025-03-06 03:22:54.133682,person,0.79,"(6, 35, 1881, 1056)"
2025-03-06 03:22:54.221449,person,0.82,"(6, 29, 1876, 1060)"
2025-03-06 03:22:54.292765,person,0.63,"(4, 41, 1888, 1055)"
2025-03-06 03:22:54.357162,person,0.53,"(14, 40, 1885, 1031)"
2025-03-06 03:22:54.430078,person,0.69,"(5, 0, 1891, 1069)"
2025-03-06 03:22:54.492227,person,0.60,"(2, 0, 1907, 1062)"
2025-03-06 03:22:54.557693,person,0.70,"(843, 1, 1918, 811)"
2025-03-06 03:22:54.557954,person,0.67,"(0, 15, 1360, 1075)"
2025-03-06 03:22:54.628064,person,0.61,"(8, 7, 1906, 1066)"
2025-03-06 03:22:54.689925,person,0.76,"(0, 4, 964, 1063)"
2025-03-06 03:22:54.759424,person,0.87,"(0, 3, 954, 1069)"
2025-03-06 03:22:54.759862,person,0.51,"(1322, 347, 1918, 1063)"
2025-03-06 03:22:54.829656,person,0.86,"(0, 9, 961, 1069)"
2025-03-06 03:22:54.830013,person,0.72,"(1504, 11, 1918, 1068)"
2025-03-06 03:22:54.890861,person,0.84,"(1, 3, 969, 1067)"
2025-03-06 03:22:54.891187,person,0.52,"(1614, 1, 1918, 1071)"
2025-03-06 03:22:54.958070,person,0.84,"(1, 6, 964, 1071)"
2025-03-06 03:22:55.031498,person,0.87,"(0, 0, 954, 1071)"
2025-03-06 03:22:55.032072,person,0.55,"(1634, 6, 1918, 1063)"
2025-03-06 03:22:55.094774,person,0.92,"(0, 13, 950, 1069)"
2025-03-06 03:22:55.094972,tv,0.66,"(1278, 1, 1913, 1056)"
2025-03-06 03:22:55.160556,person,0.82,"(0, 12, 946, 1070)"
2025-03-06 03:22:55.161059,person,0.68,"(1583, 2, 1919, 1067)"
2025-03-06 03:22:55.161201,tv,0.67,"(1277, 0, 1915, 1055)"
2025-03-06 03:22:55.231437,person,0.89,"(0, 8, 924, 1063)"
2025-03-06 03:22:55.291322,person,0.89,"(0, 6, 952, 1050)"
2025-03-06 03:22:55.291654,tv,0.61,"(1320, 3, 1918, 1009)"
2025-03-06 03:22:55.361273,person,0.86,"(0, 2, 937, 1069)"
2025-03-06 03:22:55.430126,person,0.89,"(0, 6, 923, 1064)"
2025-03-06 03:22:55.495106,person,0.68,"(0, 4, 912, 1066)"
2025-03-06 03:22:55.560452,person,0.60,"(96, 3, 915, 1061)"
2025-03-06 03:22:55.628216,person,0.64,"(0, 4, 887, 1064)"
2025-03-06 03:22:55.694346,person,0.79,"(0, 21, 939, 1067)"
2025-03-06 03:22:55.760990,person,0.74,"(0, 32, 881, 1067)"
2025-03-06 03:22:55.826037,person,0.79,"(0, 30, 906, 1067)"
2025-03-06 03:22:55.893135,person,0.82,"(0, 37, 897, 1070)"
2025-03-06 03:22:55.980199,person,0.61,"(1, 32, 898, 1060)"
2025-03-06 03:22:56.063629,person,0.73,"(0, 33, 893, 1067)"
2025-03-06 03:22:56.129751,person,0.60,"(309, 1, 929, 1067)"
2025-03-06 03:22:56.130138,person,0.58,"(0, 13, 918, 1072)"
2025-03-06 03:22:57.408080,person,0.85,"(0, 54, 910, 1075)"
2025-03-06 03:22:57.462524,person,0.86,"(0, 43, 910, 1074)"
2025-03-06 03:22:57.525686,person,0.86,"(0, 4, 931, 1080)"
2025-03-06 03:22:57.594399,person,0.89,"(0, 28, 899, 1077)"
2025-03-06 03:22:57.664122,person,0.85,"(0, 6, 925, 1080)"
2025-03-06 03:22:57.729046,person,0.86,"(0, 5, 901, 1080)"
2025-03-06 03:22:57.797250,person,0.87,"(0, 17, 905, 1076)"
2025-03-06 03:22:57.860889,person,0.92,"(0, 4, 916, 1080)"
2025-03-06 03:22:57.929102,person,0.91,"(0, 9, 913, 1072)"
2025-03-06 03:22:57.995611,person,0.86,"(0, 24, 899, 1071)"
2025-03-06 03:22:58.063223,person,0.68,"(169, 18, 927, 1067)"
2025-03-06 03:22:58.126390,person,0.74,"(0, 37, 921, 1071)"
2025-03-06 03:22:58.197108,person,0.67,"(99, 25, 910, 1067)"
2025-03-06 03:22:58.269339,person,0.70,"(36, 21, 918, 1067)"
2025-03-06 03:22:58.269631,tie,0.64,"(443, 303, 612, 1057)"
2025-03-06 03:22:58.327448,person,0.80,"(1, 27, 921, 1067)"
2025-03-06 03:22:58.327855,tie,0.65,"(440, 319, 613, 1064)"
2025-03-06 03:22:58.395362,person,0.73,"(4, 40, 927, 1067)"
2025-03-06 03:22:58.458768,person,0.69,"(0, 28, 951, 1065)"
2025-03-06 03:22:58.459078,person,0.54,"(274, 11, 949, 1061)"
2025-03-06 03:22:58.523484,person,0.69,"(0, 33, 904, 1066)"
2025-03-06 03:22:58.523888,person,0.51,"(264, 9, 916, 1058)"
2025-03-06 03:22:58.588686,person,0.88,"(0, 26, 940, 1070)"
2025-03-06 03:22:58.658726,person,0.72,"(2, 58, 938, 1068)"
2025-03-06 03:22:58.722832,person,0.74,"(1, 46, 917, 1067)"
2025-03-06 03:22:58.790638,person,0.69,"(3, 53, 920, 1067)"
2025-03-06 03:22:58.790890,person,0.57,"(260, 37, 935, 1072)"
2025-03-06 03:22:58.860106,person,0.74,"(11, 24, 935, 1066)"
2025-03-06 03:22:58.860730,person,0.60,"(294, 7, 933, 1069)"
2025-03-06 03:22:58.924927,person,0.69,"(7, 65, 915, 1065)"
2025-03-06 03:22:58.925305,person,0.59,"(281, 38, 936, 1062)"
2025-03-06 03:22:58.992066,person,0.65,"(226, 39, 918, 1062)"
2025-03-06 03:22:59.125176,person,0.55,"(2, 4, 882, 1062)"
2025-03-06 03:22:59.327707,person,0.52,"(0, 4, 848, 1073)"
2025-03-06 03:22:59.400991,person,0.70,"(0, 9, 758, 1067)"
2025-03-06 03:22:59.401187,person,0.51,"(1830, 217, 1919, 1070)"
2025-03-06 03:22:59.466317,person,0.72,"(0, 6, 694, 1063)"
2025-03-06 03:22:59.466721,person,0.71,"(1690, 3, 1918, 1051)"
2025-03-06 03:22:59.525705,person,0.66,"(0, 6, 642, 1071)"
2025-03-06 03:22:59.591583,person,0.58,"(0, 3, 574, 1078)"
2025-03-06 03:22:59.666971,person,0.75,"(0, 10, 504, 1073)"
2025-03-06 03:22:59.667419,person,0.51,"(1622, 4, 1919, 1068)"
2025-03-06 03:22:59.792929,bottle,0.51,"(1317, 979, 1411, 1080)"
2025-03-06 03:22:59.863678,person,0.79,"(1547, 3, 1918, 1065)"
2025-03-06 03:22:59.864245,bottle,0.63,"(1316, 986, 1410, 1080)"
2025-03-06 03:22:59.864358,cup,0.51,"(1189, 966, 1328, 1080)"
2025-03-06 03:22:59.926045,bottle,0.59,"(1318, 980, 1412, 1080)"
2025-03-06 03:22:59.991570,person,0.59,"(1717, 178, 1919, 1064)"
2025-03-06 03:22:59.991760,bottle,0.57,"(1319, 980, 1412, 1080)"
2025-03-06 03:22:59.992058,cup,0.54,"(1192, 961, 1328, 1080)"
2025-03-06 03:23:00.061911,person,0.53,"(1726, 204, 1919, 1064)"
2025-03-06 03:23:00.062221,bottle,0.51,"(1320, 996, 1407, 1080)"
2025-03-06 03:23:00.125386,person,0.75,"(1652, 2, 1918, 1065)"
2025-03-06 03:23:00.193420,person,0.67,"(1764, 227, 1919, 1077)"
2025-03-06 03:23:00.262045,person,0.81,"(0, 13, 323, 1070)"
2025-03-06 03:23:00.262461,bottle,0.58,"(1319, 991, 1411, 1080)"
2025-03-06 03:23:00.324511,person,0.89,"(0, 7, 408, 1066)"
2025-03-06 03:23:00.324810,bottle,0.58,"(1321, 997, 1409, 1080)"
2025-03-06 03:23:00.392833,person,0.80,"(1, 6, 390, 1066)"
2025-03-06 03:23:00.393229,cup,0.55,"(1194, 964, 1332, 1080)"
2025-03-06 03:23:00.393336,bottle,0.53,"(1321, 984, 1410, 1080)"
2025-03-06 03:23:00.463743,person,0.82,"(0, 5, 357, 1064)"
2025-03-06 03:23:00.464003,cup,0.61,"(1194, 962, 1331, 1080)"
2025-03-06 03:23:00.464100,bottle,0.57,"(1320, 985, 1410, 1080)"
2025-03-06 03:23:00.524313,person,0.79,"(0, 7, 351, 1066)"
2025-03-06 03:23:00.524645,bottle,0.55,"(1319, 985, 1411, 1080)"
2025-03-06 03:23:00.591657,person,0.63,"(1, 8, 388, 1068)"
2025-03-06 03:23:00.591847,cup,0.51,"(1190, 956, 1328, 1080)"
2025-03-06 03:23:00.662200,person,0.51,"(0, 7, 309, 602)"
2025-03-06 03:23:00.724488,bottle,0.70,"(1275, 973, 1374, 1080)"
2025-03-06 03:23:00.724703,person,0.51,"(1, 20, 424, 1066)"
2025-03-06 03:23:00.791608,bottle,0.58,"(932, 970, 1121, 1080)"
2025-03-06 03:23:00.925938,clock,0.85,"(746, 52, 1091, 419)"
2025-03-06 03:23:00.926365,cup,0.62,"(1117, 962, 1252, 1080)"
2025-03-06 03:23:00.926507,person,0.53,"(0, 42, 183, 1080)"
2025-03-06 03:23:00.992410,person,0.61,"(0, 57, 165, 1066)"
2025-03-06 03:23:00.992658,cup,0.59,"(1117, 962, 1253, 1080)"
2025-03-06 03:23:01.062723,cup,0.64,"(1119, 969, 1253, 1080)"
2025-03-06 03:23:01.126132,cup,0.63,"(1118, 969, 1253, 1080)"
2025-03-06 03:23:01.192136,cup,0.64,"(1117, 971, 1254, 1080)"
2025-03-06 03:23:02.374209,clock,0.61,"(389, 1, 755, 352)"
2025-03-06 03:23:02.501643,person,0.76,"(0, 140, 184, 1066)"
2025-03-06 03:23:02.501953,clock,0.71,"(406, 21, 755, 379)"
2025-03-06 03:23:02.560310,clock,0.83,"(418, 56, 751, 380)"
2025-03-06 03:23:02.627435,clock,0.85,"(415, 64, 745, 381)"
